qF1_1,qF2_1,qF3_1,qF1_2,qF2_2,qF3_2,qF1_3,qF2_3,qF3_3,qF1_4,qF2_4,qF3_4,qF1_5,qF2_5,qF3_5,qF1_6,qF2_6,qF3_6,qF1_7,qF2_7,qF3_7,qH1_1,qH2_1,qH3_1,qH1_2,qH2_2,qH3_2,qH1_3,qH2_3,qH3_3,qH1_4,qH2_4,qH3_4,qH1_5,qH2_5,qH3_5,qH1_6,qH2_6,qH3_6,qH1_7,qH2_7,qH3_7
10.566877482570339,16.779568454050548,35932.15793332376,-0.47592542357268347,0.42155743592353895,28434.482724259036,-0.812512522722715,1.6064945532561072,-30898.839654934745,-0.42233924542765083,0.6006694752881878,-25488.132269456706,6.461375419464017,2.340251003903842,-3266.1486054813186,-0.0021152731146303816,0.09477484167400742,0.0,-9.457317573311776,-13.710674769366813,0.0,0.0,0.0,-108764.81217756981,0.0,0.0,-86886.51680234556,0.0,0.0,93883.05390131321,0.0,0.0,77966.21125149674,0.0,0.0,9816.482824460525,0.0,0.0,0.0,10.0,10.0,0.0
11.015948401887638,17.170182308076303,-508.21494428134565,0.2305524526616751,0.4450232116079054,-1340.2489702716741,-1.9304197157589584,0.16307883989093308,0.0,1.4192517378388192,1.3392130267063809,2450.1044447589115,6.352535560530124,2.9080329433647307,0.0,0.010179829443901134,0.013316556056816602,0.0,-10.352294851161986,-10.526950755740248,0.0,0.0,0.0,1237.9710428487542,0.0,0.0,2434.496184699655,0.0,0.0,-3148.239092154163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0
16.65640911729956,15.73231523496913,859.4529132560508,0.3403484062329491,-0.023636796294279443,1416.408283701405,-3.11746697833916,2.4988090662023135,-2147.900365342742,0.7613012400880836,0.43552043485959263,0.0,4.774723682657617,3.0400737106088567,-129.16987204773767,0.009576619737466513,0.006420803939007968,0.0,-10.014900722772724,-10.281572119799725,0.0,0.0,0.0,-844.2280816328371,0.0,0.0,-1451.4340466068427,0.0,0.0,2186.102675395708,0.0,0.0,0.0,0.0,0.0,129.65889349134596,0.0,0.0,0.0,10.0,10.0,0.0
21.975597092827485,19.693880826727362,0.0,0.7079156601811368,0.8064051104093947,0.0,-4.483967622512528,-0.22523979598620825,0.0,0.581530005707751,0.22166155478649294,0.0,3.9926126014467203,2.274966821968605,0.35275793954554047,0.032704818670689716,0.021015432943510555,-0.1807337791433219,-11.02190106581076,-10.916846506281129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35275793954554047,0.0,0.0,0.1807337791433219,10.0,10.0,0.0
7.788041728084411,14.474622901499488,390.88593868208295,-0.7356029982722253,1.8165206825990905,55.20457027015333,2.818237390425321,3.5831546549786686,0.0,0.6307928470796824,-2.0817409104349642,0.0,6.93684544179611,2.80637724707465,-380.96895188144276,0.05624503630466846,-0.020504367902890144,0.0,-11.225610819727855,-9.303526864763572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0
2.7113969010735492,14.39689437602045,8.691415150025005,0.8838151785265781,2.310221033978136,-7.892343198661209,-0.4603373518928993,-1.8830821352993543,47.28421942719197,0.41234656190570046,1.730527493343074,-11.333652197526554,8.763124389242382,3.5759688925308764,-3.6512066274756334,0.023244748720262037,-0.021669171485682308,-0.11935959098560893,-10.342262327564075,-9.079874653116462,-2.7697566229009607,0.0,0.018286126355042554,-4.551437032957262,0.0,6.289106821905241e-05,1.8030518263274822,0.0,-0.007557531604633207,1.4232692740841566,0.0,0.002624079245113876,-3.7489070738591903,0.0,0.007173141646745612,0.6956498881648007,0.0,-3.798872730816558e-05,-0.08662838443080342,10.0,9.990506622868725,14.80352079164685
1.1044757589878578,1.5097777283968767,21.825978932178906,-0.6277196128460809,0.0049133329423466715,-2.5723399443545127,3.046124046850373,0.6525951311309743,10.346355592752879,2.0934819269370704,0.3503940562797861,-4.007423597662642,7.070459787941442,8.645343453609327,0.9752987144518038,0.03847621583160499,-0.011293430287822051,0.007141428431775635,-10.109363356731127,0.49357138350971363,-0.19073709861912824,0.0,-0.001952788163849064,0.01939316420674405,0.0,-0.03653520367419682,-0.004220598568608731,0.0,0.12731616850980035,0.003205088947898522,0.0,0.014943741093864095,0.0064269891055621945,0.0,-0.020833962015226516,-0.00039452942624698033,0.0,-0.002630748597915807,2.6385224001137445e-05,10.0,0.14391525353856807,-0.0015688909149515363
17.229639355473395,0.8836637272743152,16.089264555117083,-0.6890937298044149,-0.22751154988801467,-0.06521972451287761,7.841144576124011,0.8704816662241551,2.0502162870352647,-2.902461036094571,0.4244652734400924,0.03535564279513432,2.3002540610669815,8.680365748491639,2.5663972639755883,0.07840911609637931,-0.029819522697062572,-0.012608972154050905,-11.930408384769201,1.5250607125271205,0.6181767094089764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
10.296300237981084,17.593714590039696,6.826795508435427,-2.5845866422842025,1.2262285029160378,0.10277227307455074,1.5984246764811036,1.9982355372982425,6.117701769386101,3.203019433008861,-0.7870182285735717,0.5991322308188373,4.8943971432890425,1.6310743063325472,3.900212807567338,-0.00022015406848193675,0.0650768456136691,-0.0038394170201105646,-9.669294869937403,-3.274886037978786,0.14555318012054766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2.101825658472468,12.429437804734826,22.87183613314794,-2.506493390997928,0.23603563794004492,-0.2769239590414132,3.402026087305065,1.9210852023833584,-1.4028022797167863,2.5782901797570683,-1.2386473204769142,0.7570128419421674,5.228670671075369,3.972461502472695,2.303176452758887,-0.0022262076272396352,-0.06350847533228128,0.005195815837506292,-8.94878357489283,3.031572732601377,-0.6336084395344511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
