forward_bids,deviations,hydrogen_productions,settlements,missing_productions,objectives
-10.0,10.53921568627451,10.0,0.5392156862745097,0.0,257.5813725490196
-1.1004482551991885,1.9337815885325216,10.0,-8.066218411467478,0.0,-138.23465526013206
-7.657284435583458,9.22591188656385,10.0,-0.7740881134361501,0.0,281.58892111448245
1.2544425658360447,-0.2740504089732998,10.0,-10.2740504089733,0.0,-18.90097853201769
7.361405897335166,-5.792778446354774,8.234784939282168,-14.027563385636942,0.0,159.27440466690052
7.282150160538645,-6.448816827205312,9.999999999999998,-16.44881682720531,0.0,73.14999999999992
-10.0,11.07843137254902,0.0,11.07843137254902,0.0,75.52254901960794
8.052756075519966,-6.9253050951278095,0.0,-6.9253050951278095,0.0,91.75196078431372
-0.015868690395032914,2.7609667296107188,0.0,2.7609667296107188,0.0,261.3333333333333
-1.279456330692256,4.808868095398138,0.0,4.808868095398138,0.0,330.45882352941175
1.8112201848296023,0.39466216811157384,0.0,0.39466216811157384,0.0,233.42647058823525
4.561635063328806,-2.257713494701356,0.0,-2.257713494701356,0.0,305.16358205955044
10.0,-7.9411764705882355,10.0,-17.941176470588236,0.0,90.41176470588243
10.0,-8.382352941176471,5.979266518690769,-14.36161945986724,0.0,54.24330950903072
7.9995636515882005,-6.185838161392122,0.0,-6.185838161392122,0.0,362.54091114093615
10.0,-8.676470588235293,0.0,-8.676470588235293,0.0,190.61470588235306
10.0,-9.11764705882353,0.0,-9.11764705882353,0.0,140.0205882352941
10.0,-8.970588235294118,0.0,-8.970588235294118,0.0,169.53382352941185
10.0,-9.166666666666668,0.0,-9.166666666666668,0.0,107.99999999999977
9.999999999999998,-9.019607843137253,0.0,-9.019607843137253,0.0,129.69019607843143
10.0,-8.431372549019608,0.0,-8.431372549019608,0.0,107.57647058823522
7.973651522960347,-5.7187495621760345,0.0,-5.7187495621760345,0.0,150.199019607843
1.6682859546124824,0.4395571826424196,0.0,0.4395571826424196,0.0,133.31388300929598
10.0,-8.872549019607844,9.767442662227948,-18.63999168183579,0.0,621.7252808629411
-10.0,10.588235294117647,10.0,0.5882352941176467,0.0,20.69999999999999
-0.6807315886947589,1.1709276671261308,10.0,-8.829072332873869,0.0,344.981657320557
-8.285257862446082,8.67741472519118,10.0,-1.3225852748088194,0.0,340.06922867807765
2.510175770456624,-2.461156162613487,10.0,-12.461156162613488,0.0,355.53934783634384
-2.6182195894526394,2.7162588051389136,7.32728783934809,-4.611029034209176,0.0,254.28120671571364
1.4153351659955344,-1.2682763424661234,9.999999999999998,-11.268276342466121,0.0,376.01823776694414
5.965483279755695,-5.916463671912558,10.0,-15.916463671912558,0.0,368.11468070734725
9.402272851545394,-9.353253243702257,0.0,-9.353253243702257,0.0,524.2107092367926
0.7122424626656656,-0.7122424626656656,0.0,-0.7122424626656656,0.0,0.0
0.6844268872448948,-0.6844268872448948,0.0,-0.6844268872448948,0.0,-15.358539349775434
2.46590715904903,-2.46590715904903,0.0,-2.46590715904903,0.0,-54.02802585476425
6.1306933486618735,-6.1306933486618735,0.0,-6.1306933486618735,0.0,-108.51327227131515
10.0,-10.0,10.0,-20.0,0.0,-888.3
10.0,-10.0,5.979266518690769,-15.97926651869077,0.0,-842.3454681915232
-1.9459535369504408,1.994973144793578,0.0,1.994973144793578,0.0,109.4722740659164
