qF1_1,qF2_1,qF3_1,qF1_2,qF2_2,qF3_2,qF1_3,qF2_3,qF3_3,qF1_4,qF2_4,qF3_4,qF1_5,qF2_5,qF3_5,qF1_6,qF2_6,qF3_6,qF1_7,qF2_7,qF3_7,qH1_1,qH2_1,qH3_1,qH1_2,qH2_2,qH3_2,qH1_3,qH2_3,qH3_3,qH1_4,qH2_4,qH3_4,qH1_5,qH2_5,qH3_5,qH1_6,qH2_6,qH3_6,qH1_7,qH2_7,qH3_7
-27.74456584085079,-13.554673432798532,170035.63756055816,-8.540485517293021,2.0685975947485598,135916.19972430175,9.378548431974604,17.18047244142769,-146803.9526945752,-18.998426306564426,21.398903914310402,-121937.74698685344,11.19778999245189,-3.990647803379002,-15288.54747233426,-0.06523444440099603,0.46306702303876807,0.0,8.506502177175486,-26.845213570792176,0.0,0.0,0.0,-113019.84895096805,0.0,0.0,-90299.71420581445,0.0,0.0,97560.99741168464,0.0,0.0,81030.61753247413,0.0,0.0,10198.936640261423,0.0,0.0,0.0,10.0,10.0,0.0
-15.903275739953854,32.641022892192176,-798.2840931324564,-6.614000430632269,5.114303846907043,-2092.375269027578,-19.956748356437128,-37.260077471109746,2607.816474271168,10.61034944810666,40.07224806548662,0.0,20.309200341207884,0.79484471909419,0.0,-0.08015208293037283,0.0050886858285799025,0.0,0.2736191686997048,-10.04740554626591,0.0,0.0,0.0,1237.971042848754,0.0,0.0,2434.4961846996553,0.0,0.0,-3148.2390921541623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0
0.0,-86.99903589553689,1012.1127114239514,0.0,-1.8691609337107447,1065.2040124063406,0.0,15.360876152479355,-1764.8447699467854,0.0,6.761911704334136,0.0,0.0,5.85148569014526,-124.26644081588204,0.0,0.10243565424375074,0.0,10.0,4.551601414926559,0.0,0.0,0.0,-844.2280816328371,0.0,0.0,-1451.4340466068427,0.0,0.0,2186.102675395708,0.0,0.0,0.0,0.0,0.0,129.65889349134596,0.0,0.0,0.0,10.0,10.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35275793954551016,0.0,0.0,-0.1807337791433219,9.999999999999998,-10.000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35275793954551016,0.0,0.0,0.1807337791433219,9.999999999999998,10.0,0.0
0.0,-26.273639833102123,-116.39010989011008,0.0,16.54816877083239,-1423.4128728414423,0.0,25.82285289177921,2430.317896389322,0.0,-2.3962972353575793,0.0,0.0,3.5508748035931688,0.0,0.0,-0.08339614601237944,0.0,10.0,-7.037536459783771,0.0,0.0,0.0,116.39010989011008,0.0,0.0,1423.4128728414423,0.0,0.0,-2430.317896389322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0
0.0,-16.657830083096474,3.020294889402346,0.0,6.925687083217154,18.63547730251315,0.0,-11.458557631227693,77.48160661641809,0.0,13.218392704362644,-12.432784349757398,0.0,9.620064666301037,-22.7942593923685,0.0,-0.7098031422127119,0.11962850470507462,10.0,25.15348230635413,-18.455283682592242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.999999999999998,9.99999999999999
0.0,0.0,-81.03793986171806,0.0,0.0,-29.302566534307896,0.0,0.0,135.67685902142279,0.0,0.0,-12.744905817626666,0.0,0.0,-2.111400487436373,0.0,0.0,-0.2416470113626422,10.0,10.0,12.437775656518799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.000000000000002,10.0
-21.27389561613276,-26.948563495825994,0.0,-10.016678243984195,5.351648998414784,0.0,35.2031446895392,-5.079098580251048,0.0,-15.905809753590585,24.856061009705115,0.0,0.7669402009323614,10.054385003699425,0.0,0.5430704252465112,4.408111571383056e-05,0.0,-8.64599988044655,-9.321952194310711,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
-52.177925401053486,-30.608056004282663,0.0,-12.489844169664913,8.330613812780207,0.0,13.166316326029955,21.17678064046778,0.0,4.631275074412366,3.112916820962491,0.0,-0.2581976035326069,-4.051258878884192,0.0,0.11310297167508455,0.7522220757101221,0.0,7.6320371152174875,-35.788758859563835,-9.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
-66.62111018317499,-11.817643586601632,-30.844755569455103,-5.343985542451635,2.046432992336514,-7.837541837144099,6.249658929858161,9.009403825268821,0.5894218411252631,9.152169202381739,-8.426454915359392,23.24681727345995,4.189604013214881,18.328415582294433,18.976108624078442,0.15898205349388925,-0.09917803439782213,0.002298621947155159,3.25144883949924,-4.095071549010694,-9.10050438979244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.000000000000028
-43.54629975727124,0.0,5.454785295997413,-1.3541450835635263,0.0,31.971075877891924,8.529518466819463,0.0,-17.75888687956653,14.935424918911195,0.0,-18.884859969243738,-8.326437345572447,0.0,2.5685601901422386,0.29393915205136795,0.0,-0.019035190420133897,-0.5079400727599941,-9.99999999999999,-7.661028685887874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.999999999999998,10.0
-13.882425598922648,0.0,9.133530676635424,-2.7447121848002207,0.0,37.36126060336854,6.148498862712913,0.0,-39.41839246221924,5.038767554023551,0.0,-17.34918839240665,-17.640346861063996,0.0,8.017583213148386,-0.040269367556655215,0.0,-0.13611485639765178,10.795570293363147,-10.000000000000014,1.4891356567454987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0
